timestamp,sensor_id,sensor_type,location,value,unit,quality
2026-02-23T14:54:49.129964+00:00,VIB-F01,vibration,foundation,0.08,mm_per_sec,good
2026-02-23T14:54:49.129964+00:00,NOISE-P01,noise_level,perimeter,77.9,dBA,good
2026-02-23T14:54:49.129964+00:00,DUST-E01,pm25,entrance,25.23,ug_per_m3,good
2026-02-23T15:09:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-23T15:09:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-23T15:09:49.129964+00:00,HUM-N01,humidity,north_gate,49.87,percent,good
2026-02-23T15:09:49.129964+00:00,VIB-F01,vibration,foundation,0.09,mm_per_sec,good
2026-02-23T15:09:49.129964+00:00,NOISE-P01,noise_level,perimeter,71.99,dBA,good
2026-02-23T15:09:49.129964+00:00,DUST-E01,pm25,entrance,33.46,ug_per_m3,good
2026-02-23T15:24:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-23T15:24:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-23T15:24:49.129964+00:00,HUM-N01,humidity,north_gate,49.02,percent,good
2026-02-23T15:24:49.129964+00:00,VIB-F01,vibration,foundation,0.16,mm_per_sec,good
2026-02-23T15:24:49.129964+00:00,NOISE-P01,noise_level,perimeter,60.23,dBA,good
2026-02-23T15:24:49.129964+00:00,DUST-E01,pm25,entrance,13.43,ug_per_m3,good
2026-02-23T15:39:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-23T15:39:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-23T15:39:49.129964+00:00,HUM-N01,humidity,north_gate,81.77,percent,good
2026-02-23T15:39:49.129964+00:00,VIB-F01,vibration,foundation,0.13,mm_per_sec,good
2026-02-23T15:39:49.129964+00:00,NOISE-P01,noise_level,perimeter,70.02,dBA,good
2026-02-23T15:39:49.129964+00:00,DUST-E01,pm25,entrance,28.21,ug_per_m3,good
2026-02-23T15:54:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-23T15:54:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-23T15:54:49.129964+00:00,HUM-N01,humidity,north_gate,79.52,percent,good
2026-02-23T15:54:49.129964+00:00,VIB-F01,vibration,foundation,0.18,mm_per_sec,good
2026-02-23T15:54:49.129964+00:00,NOISE-P01,noise_level,perimeter,55,dBA,good
2026-02-23T15:54:49.129964+00:00,DUST-E01,pm25,entrance,18.36,ug_per_m3,good
2026-02-23T16:09:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-23T16:09:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-23T16:09:49.129964+00:00,HUM-N01,humidity,north_gate,49.07,percent,good
2026-02-23T16:09:49.129964+00:00,VIB-F01,vibration,foundation,0.1,mm_per_sec,good
2026-02-23T16:09:49.129964+00:00,NOISE-P01,noise_level,perimeter,62.9,dBA,good
2026-02-23T16:09:49.129964+00:00,DUST-E01,pm25,entrance,9.57,ug_per_m3,good
2026-02-23T16:24:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-23T16:24:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-23T16:24:49.129964+00:00,HUM-N01,humidity,north_gate,44.53,percent,good
2026-02-23T16:24:49.129964+00:00,VIB-F01,vibration,foundation,0.02,mm_per_sec,good
2026-02-23T16:24:49.129964+00:00,NOISE-P01,noise_level,perimeter,57.03,dBA,good
2026-02-23T16:24:49.129964+00:00,DUST-E01,pm25,entrance,5.52,ug_per_m3,good
2026-02-23T16:39:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-23T16:39:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-23T16:39:49.129964+00:00,HUM-N01,humidity,north_gate,41.6,percent,good
2026-02-23T16:39:49.129964+00:00,VIB-F01,vibration,foundation,0.19,mm_per_sec,good
2026-02-23T16:39:49.129964+00:00,NOISE-P01,noise_level,perimeter,71.52,dBA,good
2026-02-23T16:39:49.129964+00:00,DUST-E01,pm25,entrance,14.54,ug_per_m3,good
2026-02-23T16:54:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-23T16:54:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-23T16:54:49.129964+00:00,HUM-N01,humidity,north_gate,63.6,percent,good
2026-02-23T16:54:49.129964+00:00,VIB-F01,vibration,foundation,0.19,mm_per_sec,good
2026-02-23T16:54:49.129964+00:00,NOISE-P01,noise_level,perimeter,55,dBA,good
2026-02-23T16:54:49.129964+00:00,DUST-E01,pm25,entrance,12.77,ug_per_m3,good
2026-02-23T17:09:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-23T17:09:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-23T17:09:49.129964+00:00,HUM-N01,humidity,north_gate,65.6,percent,good
2026-02-23T17:09:49.129964+00:00,VIB-F01,vibration,foundation,0.1,mm_per_sec,good
2026-02-23T17:09:49.129964+00:00,NOISE-P01,noise_level,perimeter,77.19,dBA,good
2026-02-23T17:09:49.129964+00:00,DUST-E01,pm25,entrance,9.82,ug_per_m3,good
2026-02-23T17:24:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-23T17:24:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-23T17:24:49.129964+00:00,HUM-N01,humidity,north_gate,56.07,percent,good
2026-02-23T17:24:49.129964+00:00,VIB-F01,vibration,foundation,0.18,mm_per_sec,good
2026-02-23T17:24:49.129964+00:00,NOISE-P01,noise_level,perimeter,77.36,dBA,good
2026-02-23T17:24:49.129964+00:00,DUST-E01,pm25,entrance,16.98,ug_per_m3,good
2026-02-23T17:39:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-23T17:39:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-23T17:39:49.129964+00:00,HUM-N01,humidity,north_gate,53.24,percent,good
2026-02-23T17:39:49.129964+00:00,VIB-F01,vibration,foundation,0.01,mm_per_sec,good
2026-02-23T17:39:49.129964+00:00,NOISE-P01,noise_level,perimeter,89.69,dBA,good
2026-02-23T17:39:49.129964+00:00,DUST-E01,pm25,entrance,15.05,ug_per_m3,good
2026-02-23T17:54:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-23T17:54:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-23T17:54:49.129964+00:00,HUM-N01,humidity,north_gate,78.53,percent,good
2026-02-23T17:54:49.129964+00:00,VIB-F01,vibration,foundation,0.16,mm_per_sec,good
2026-02-23T17:54:49.129964+00:00,NOISE-P01,noise_level,perimeter,57.65,dBA,good
2026-02-23T17:54:49.129964+00:00,DUST-E01,pm25,entrance,21.35,ug_per_m3,good
2026-02-23T18:09:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-23T18:09:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-23T18:09:49.129964+00:00,HUM-N01,humidity,north_gate,75.65,percent,good
2026-02-23T18:09:49.129964+00:00,VIB-F01,vibration,foundation,0.01,mm_per_sec,good
2026-02-23T18:09:49.129964+00:00,NOISE-P01,noise_level,perimeter,77.67,dBA,good
2026-02-23T18:09:49.129964+00:00,DUST-E01,pm25,entrance,21.67,ug_per_m3,good
2026-02-23T18:24:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-23T18:24:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-23T18:24:49.129964+00:00,HUM-N01,humidity,north_gate,40,percent,good
2026-02-23T18:24:49.129964+00:00,VIB-F01,vibration,foundation,0.08,mm_per_sec,good
2026-02-23T18:24:49.129964+00:00,NOISE-P01,noise_level,perimeter,72.65,dBA,good
2026-02-23T18:24:49.129964+00:00,DUST-E01,pm25,entrance,20.84,ug_per_m3,good
2026-02-23T18:39:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-23T18:39:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-23T18:39:49.129964+00:00,HUM-N01,humidity,north_gate,55.05,percent,good
2026-02-23T18:39:49.129964+00:00,VIB-F01,vibration,foundation,0.23,mm_per_sec,good
2026-02-23T18:39:49.129964+00:00,NOISE-P01,noise_level,perimeter,87.44,dBA,good
2026-02-23T18:39:49.129964+00:00,DUST-E01,pm25,entrance,32.89,ug_per_m3,good
2026-02-23T18:54:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-23T18:54:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-23T18:54:49.129964+00:00,HUM-N01,humidity,north_gate,85,percent,good
2026-02-23T18:54:49.129964+00:00,VIB-F01,vibration,foundation,0.25,mm_per_sec,good
2026-02-23T18:54:49.129964+00:00,NOISE-P01,noise_level,perimeter,79.24,dBA,good
2026-02-23T18:54:49.129964+00:00,DUST-E01,pm25,entrance,24.62,ug_per_m3,good
2026-02-23T19:09:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-23T19:09:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-23T19:09:49.129964+00:00,HUM-N01,humidity,north_gate,74.74,percent,good
2026-02-23T19:09:49.129964+00:00,VIB-F01,vibration,foundation,0.12,mm_per_sec,good
2026-02-23T19:09:49.129964+00:00,NOISE-P01,noise_level,perimeter,71.72,dBA,good
2026-02-23T19:09:49.129964+00:00,DUST-E01,pm25,entrance,13.37,ug_per_m3,good
2026-02-23T19:24:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-23T19:24:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-23T19:24:49.129964+00:00,HUM-N01,humidity,north_gate,44.67,percent,good
2026-02-23T19:24:49.129964+00:00,VIB-F01,vibration,foundation,0.16,mm_per_sec,good
2026-02-23T19:24:49.129964+00:00,NOISE-P01,noise_level,perimeter,74.46,dBA,good
2026-02-23T19:24:49.129964+00:00,DUST-E01,pm25,entrance,17.38,ug_per_m3,good
2026-02-23T19:39:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-23T19:39:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-23T19:39:49.129964+00:00,HUM-N01,humidity,north_gate,85,percent,good
2026-02-23T19:39:49.129964+00:00,VIB-F01,vibration,foundation,0.1,mm_per_sec,good
2026-02-23T19:39:49.129964+00:00,NOISE-P01,noise_level,perimeter,84.34,dBA,good
2026-02-23T19:39:49.129964+00:00,DUST-E01,pm25,entrance,25.11,ug_per_m3,good
2026-02-23T19:54:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-23T19:54:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-23T19:54:49.129964+00:00,HUM-N01,humidity,north_gate,50.46,percent,good
2026-02-23T19:54:49.129964+00:00,VIB-F01,vibration,foundation,0.21,mm_per_sec,good
2026-02-23T19:54:49.129964+00:00,NOISE-P01,noise_level,perimeter,73.88,dBA,good
2026-02-23T19:54:49.129964+00:00,DUST-E01,pm25,entrance,21.8,ug_per_m3,good
2026-02-24T06:09:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-24T06:09:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-24T06:09:49.129964+00:00,HUM-N01,humidity,north_gate,48.8,percent,good
2026-02-24T06:09:49.129964+00:00,VIB-F01,vibration,foundation,0.05,mm_per_sec,good
2026-02-24T06:09:49.129964+00:00,NOISE-P01,noise_level,perimeter,70.3,dBA,good
2026-02-24T06:09:49.129964+00:00,DUST-E01,pm25,entrance,17.05,ug_per_m3,good
2026-02-24T06:24:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-24T06:24:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-24T06:24:49.129964+00:00,HUM-N01,humidity,north_gate,73.6,percent,good
2026-02-24T06:24:49.129964+00:00,VIB-F01,vibration,foundation,0.22,mm_per_sec,good
2026-02-24T06:24:49.129964+00:00,NOISE-P01,noise_level,perimeter,87.47,dBA,good
2026-02-24T06:24:49.129964+00:00,DUST-E01,pm25,entrance,23.69,ug_per_m3,good
2026-02-24T06:39:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-24T06:39:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-24T06:39:49.129964+00:00,HUM-N01,humidity,north_gate,69.15,percent,good
2026-02-24T06:39:49.129964+00:00,VIB-F01,vibration,foundation,0.1,mm_per_sec,good
2026-02-24T06:39:49.129964+00:00,NOISE-P01,noise_level,perimeter,84.89,dBA,good
2026-02-24T06:39:49.129964+00:00,DUST-E01,pm25,entrance,31.75,ug_per_m3,good
2026-02-24T06:54:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-24T06:54:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-24T06:54:49.129964+00:00,HUM-N01,humidity,north_gate,64.86,percent,good
2026-02-24T06:54:49.129964+00:00,VIB-F01,vibration,foundation,0.18,mm_per_sec,good
2026-02-24T06:54:49.129964+00:00,NOISE-P01,noise_level,perimeter,71.97,dBA,good
2026-02-24T06:54:49.129964+00:00,DUST-E01,pm25,entrance,22.95,ug_per_m3,good
2026-02-24T07:09:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-24T07:09:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-24T07:09:49.129964+00:00,HUM-N01,humidity,north_gate,85,percent,good
2026-02-24T07:09:49.129964+00:00,VIB-F01,vibration,foundation,0.16,mm_per_sec,good
2026-02-24T07:09:49.129964+00:00,NOISE-P01,noise_level,perimeter,72.67,dBA,good
2026-02-24T07:09:49.129964+00:00,DUST-E01,pm25,entrance,25.06,ug_per_m3,good
2026-02-24T07:24:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-24T07:24:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-24T07:24:49.129964+00:00,HUM-N01,humidity,north_gate,59.05,percent,good
2026-02-24T07:24:49.129964+00:00,VIB-F01,vibration,foundation,0.05,mm_per_sec,good
2026-02-24T07:24:49.129964+00:00,NOISE-P01,noise_level,perimeter,71.69,dBA,good
2026-02-24T07:24:49.129964+00:00,DUST-E01,pm25,entrance,8.9,ug_per_m3,good
2026-02-24T07:39:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-24T07:39:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-24T07:39:49.129964+00:00,HUM-N01,humidity,north_gate,73.75,percent,good
2026-02-24T07:39:49.129964+00:00,VIB-F01,vibration,foundation,0.21,mm_per_sec,good
2026-02-24T07:39:49.129964+00:00,NOISE-P01,noise_level,perimeter,74.8,dBA,good
2026-02-24T07:39:49.129964+00:00,DUST-E01,pm25,entrance,17.2,ug_per_m3,good
2026-02-24T07:54:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-24T07:54:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-24T07:54:49.129964+00:00,HUM-N01,humidity,north_gate,43.55,percent,good
2026-02-24T07:54:49.129964+00:00,VIB-F01,vibration,foundation,0.14,mm_per_sec,good
2026-02-24T07:54:49.129964+00:00,NOISE-P01,noise_level,perimeter,75.45,dBA,good
2026-02-24T07:54:49.129964+00:00,DUST-E01,pm25,entrance,17.36,ug_per_m3,good
2026-02-24T08:09:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-24T08:09:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-24T08:09:49.129964+00:00,HUM-N01,humidity,north_gate,53.19,percent,good
2026-02-24T08:09:49.129964+00:00,VIB-F01,vibration,foundation,0.06,mm_per_sec,good
2026-02-24T08:09:49.129964+00:00,NOISE-P01,noise_level,perimeter,75.3,dBA,good
2026-02-24T08:09:49.129964+00:00,DUST-E01,pm25,entrance,16.32,ug_per_m3,good
2026-02-24T08:24:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-24T08:24:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-24T08:24:49.129964+00:00,HUM-N01,humidity,north_gate,71.02,percent,good
2026-02-24T08:24:49.129964+00:00,VIB-F01,vibration,foundation,0.18,mm_per_sec,good
2026-02-24T08:24:49.129964+00:00,NOISE-P01,noise_level,perimeter,63.55,dBA,good
2026-02-24T08:24:49.129964+00:00,DUST-E01,pm25,entrance,10.51,ug_per_m3,good
2026-02-24T08:39:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-24T08:39:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-24T08:39:49.129964+00:00,HUM-N01,humidity,north_gate,43.81,percent,good
2026-02-24T08:39:49.129964+00:00,VIB-F01,vibration,foundation,0.13,mm_per_sec,good
2026-02-24T08:39:49.129964+00:00,NOISE-P01,noise_level,perimeter,68.4,dBA,good
2026-02-24T08:39:49.129964+00:00,DUST-E01,pm25,entrance,15.75,ug_per_m3,good
2026-02-24T08:54:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-24T08:54:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-24T08:54:49.129964+00:00,HUM-N01,humidity,north_gate,45.03,percent,good
2026-02-24T08:54:49.129964+00:00,VIB-F01,vibration,foundation,0.04,mm_per_sec,good
2026-02-24T08:54:49.129964+00:00,NOISE-P01,noise_level,perimeter,70.73,dBA,good
2026-02-24T08:54:49.129964+00:00,DUST-E01,pm25,entrance,12.53,ug_per_m3,good
2026-02-24T09:09:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-24T09:09:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-24T09:09:49.129964+00:00,HUM-N01,humidity,north_gate,51.26,percent,good
2026-02-24T09:09:49.129964+00:00,VIB-F01,vibration,foundation,0.22,mm_per_sec,good
2026-02-24T09:09:49.129964+00:00,NOISE-P01,noise_level,perimeter,68.14,dBA,good
2026-02-24T09:09:49.129964+00:00,DUST-E01,pm25,entrance,19.8,ug_per_m3,good
2026-02-24T09:24:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-24T09:24:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-24T09:24:49.129964+00:00,HUM-N01,humidity,north_gate,53.92,percent,good
2026-02-24T09:24:49.129964+00:00,VIB-F01,vibration,foundation,0.18,mm_per_sec,good
2026-02-24T09:24:49.129964+00:00,NOISE-P01,noise_level,perimeter,75.3,dBA,good
2026-02-24T09:24:49.129964+00:00,DUST-E01,pm25,entrance,16.61,ug_per_m3,good
2026-02-24T09:39:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-24T09:39:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-24T09:39:49.129964+00:00,HUM-N01,humidity,north_gate,80.19,percent,good
2026-02-24T09:39:49.129964+00:00,VIB-F01,vibration,foundation,0.22,mm_per_sec,good
2026-02-24T09:39:49.129964+00:00,NOISE-P01,noise_level,perimeter,76.82,dBA,good
2026-02-24T09:39:49.129964+00:00,DUST-E01,pm25,entrance,8.56,ug_per_m3,good
2026-02-24T09:54:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-24T09:54:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-24T09:54:49.129964+00:00,HUM-N01,humidity,north_gate,56.32,percent,good
2026-02-24T09:54:49.129964+00:00,VIB-F01,vibration,foundation,0.19,mm_per_sec,good
2026-02-24T09:54:49.129964+00:00,NOISE-P01,noise_level,perimeter,63.03,dBA,good
2026-02-24T09:54:49.129964+00:00,DUST-E01,pm25,entrance,27.42,ug_per_m3,good
2026-02-24T10:09:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-24T10:09:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-24T10:09:49.129964+00:00,HUM-N01,humidity,north_gate,52.87,percent,good
2026-02-24T10:09:49.129964+00:00,VIB-F01,vibration,foundation,0.01,mm_per_sec,good
2026-02-24T10:09:49.129964+00:00,NOISE-P01,noise_level,perimeter,64.48,dBA,good
2026-02-24T10:09:49.129964+00:00,DUST-E01,pm25,entrance,13.61,ug_per_m3,good
2026-02-24T10:24:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-24T10:24:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-24T10:24:49.129964+00:00,HUM-N01,humidity,north_gate,54.09,percent,good
2026-02-24T10:24:49.129964+00:00,VIB-F01,vibration,foundation,0.1,mm_per_sec,good
2026-02-24T10:24:49.129964+00:00,NOISE-P01,noise_level,perimeter,87.02,dBA,good
2026-02-24T10:24:49.129964+00:00,DUST-E01,pm25,entrance,27.72,ug_per_m3,good
2026-02-24T10:39:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-24T10:39:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-24T10:39:49.129964+00:00,HUM-N01,humidity,north_gate,40,percent,good
2026-02-24T10:39:49.129964+00:00,VIB-F01,vibration,foundation,0.08,mm_per_sec,good
2026-02-24T10:39:49.129964+00:00,NOISE-P01,noise_level,perimeter,87.25,dBA,good
2026-02-24T10:39:49.129964+00:00,DUST-E01,pm25,entrance,5,ug_per_m3,good
2026-02-24T10:54:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-24T10:54:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-24T10:54:49.129964+00:00,HUM-N01,humidity,north_gate,57.84,percent,good
2026-02-24T10:54:49.129964+00:00,VIB-F01,vibration,foundation,0.14,mm_per_sec,good
2026-02-24T10:54:49.129964+00:00,NOISE-P01,noise_level,perimeter,88.97,dBA,good
2026-02-24T10:54:49.129964+00:00,DUST-E01,pm25,entrance,11.52,ug_per_m3,good
2026-02-24T11:09:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-24T11:09:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-24T11:09:49.129964+00:00,HUM-N01,humidity,north_gate,56.22,percent,good
2026-02-24T11:09:49.129964+00:00,VIB-F01,vibration,foundation,0.08,mm_per_sec,good
2026-02-24T11:09:49.129964+00:00,NOISE-P01,noise_level,perimeter,71.41,dBA,good
2026-02-24T11:09:49.129964+00:00,DUST-E01,pm25,entrance,18.75,ug_per_m3,good
2026-02-24T11:24:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-24T11:24:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-24T11:24:49.129964+00:00,HUM-N01,humidity,north_gate,53.26,percent,good
2026-02-24T11:24:49.129964+00:00,VIB-F01,vibration,foundation,0.18,mm_per_sec,good
2026-02-24T11:24:49.129964+00:00,NOISE-P01,noise_level,perimeter,70.33,dBA,good
2026-02-24T11:24:49.129964+00:00,DUST-E01,pm25,entrance,16.52,ug_per_m3,good
2026-02-24T11:39:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-24T11:39:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
